date,demographic,product,sales_amount,profit_margin,comment,cluster,cluster_text_aug
2023-06-09,Teens,DR Pepper Classic,3.89,0.179,Great value for money.,2,2
2019-12-16,Young adults,Cherry DR Pepper,3.04,0.124,"Loved the taste, will buy again.",1,1
2024-10-21,Young adults,DR Pepper Classic,3.8,0.234,Packaging was damaged.,1,1
2019-06-02,Middle-aged,Cherry DR Pepper,3.14,0.184,Enjoyed with lunch.,1,1
2023-06-05,Middle-aged,DR Pepper Classic,4.18,0.191,Great value for money.,1,1
2020-05-25,Middle-aged,DR Pepper Classic,3.78,0.209,Okay but not my favorite.,1,1
2019-12-08,Young adults,DR Pepper Classic,2.84,0.155,Great value for money.,1,1
2020-10-06,Young adults,DR Pepper Classic,3.93,0.162,Prefer sugar-free.,1,1
2024-04-14,Young adults,DR Pepper Zero Sugar,2.69,0.155,Okay but not my favorite.,0,0
2021-10-20,Middle-aged,DR Pepper Classic,3.02,0.2,Too sweet for me.,1,1
2021-09-03,Young adults,DR Pepper Classic,3.86,0.163,Too sweet for me.,1,1
2020-02-20,Middle-aged,DR Pepper Classic,4.1,0.211,Prefer sugar-free.,1,1
2022-05-02,Middle-aged,DR Pepper Zero Sugar,3.24,0.161,Not satisfied with carbonation.,0,3
2018-07-07,Seniors,Cherry DR Pepper,3.51,0.183,Not satisfied with carbonation.,1,1
2018-09-28,Seniors,DR Pepper Classic,3.58,0.136,Prefer sugar-free.,1,1
2021-07-05,Middle-aged,DR Pepper Classic,3.21,0.23,Perfect for parties.,1,1
2019-09-18,Teens,DR Pepper Classic,3.41,0.174,Not satisfied with carbonation.,2,2
2023-01-04,Seniors,Cherry DR Pepper,3.9,0.106,Too sweet for me.,1,1
2021-06-19,Middle-aged,DR Pepper Classic,2.79,0.225,Great value for money.,1,1
2023-11-12,Middle-aged,Diet DR Pepper,3.42,0.122,Not satisfied with carbonation.,3,1
2024-12-30,Teens,Cherry DR Pepper,2.99,0.115,Great value for money.,2,2
2020-09-14,Young adults,DR Pepper Classic,2.86,0.211,Too sweet for me.,1,1
2018-10-22,Middle-aged,DR Pepper Classic,3.83,0.184,Enjoyed with lunch.,1,1
2024-12-02,Young adults,DR Pepper Zero Sugar,2.58,0.227,Not satisfied with carbonation.,0,0
2020-02-01,Teens,DR Pepper Zero Sugar,2.5,0.171,Bought for family gathering.,0,3
2021-11-28,Young adults,DR Pepper Zero Sugar,2.85,0.167,Bought for family gathering.,0,0
2024-10-02,Young adults,DR Pepper Classic,3.2,0.163,Bought for family gathering.,1,1
2024-09-29,Teens,Diet DR Pepper,3.32,0.195,Not satisfied with carbonation.,3,2
2022-05-06,Young adults,DR Pepper Classic,3.59,0.166,Packaging was damaged.,1,1
2023-12-03,Teens,DR Pepper Classic,3.01,0.094,Enjoyed with lunch.,2,2
2020-05-08,Young adults,Diet DR Pepper,2.34,0.152,Great value for money.,3,1
2022-03-10,Young adults,DR Pepper Zero Sugar,2.9,0.184,Perfect for parties.,0,0
2018-06-29,Seniors,DR Pepper Zero Sugar,3.55,0.146,Prefer sugar-free.,0,3
2019-09-03,Teens,Cherry DR Pepper,3.67,0.222,Enjoyed with lunch.,2,2
2018-11-21,Young adults,DR Pepper Classic,3.33,0.161,Perfect for parties.,1,1
2018-07-09,Teens,DR Pepper Classic,4.37,0.131,Prefer sugar-free.,2,2
2020-08-18,Young adults,Diet DR Pepper,3.58,0.15,Enjoyed with lunch.,3,1
2021-08-05,Teens,DR Pepper Classic,2.64,0.176,Okay but not my favorite.,2,2
2021-07-05,Seniors,DR Pepper Classic,3.36,0.162,Not satisfied with carbonation.,1,1
2018-08-24,Teens,DR Pepper Classic,3.61,0.174,Packaging was damaged.,2,2
2021-11-18,Young adults,Cherry DR Pepper,3.17,0.215,Too sweet for me.,1,1
2020-01-11,Middle-aged,DR Pepper Classic,3.35,0.211,Bought for family gathering.,1,1
2019-04-05,Middle-aged,Cherry DR Pepper,3.71,0.209,Bought for family gathering.,1,1
2019-04-16,Middle-aged,DR Pepper Classic,3.39,0.164,Perfect for parties.,1,1
2023-06-25,Young adults,Cherry DR Pepper,3.09,0.135,Not satisfied with carbonation.,1,1
2020-04-08,Young adults,DR Pepper Zero Sugar,3.73,0.135,"Loved the taste, will buy again.",0,0
2018-09-08,Seniors,DR Pepper Zero Sugar,3.13,0.172,Okay but not my favorite.,0,3
2021-04-04,Middle-aged,DR Pepper Classic,3.07,0.269,Perfect for parties.,1,1
2022-08-20,Young adults,DR Pepper Classic,3.94,0.163,Prefer sugar-free.,1,1
2021-05-14,Young adults,DR Pepper Classic,3.46,0.211,Prefer sugar-free.,1,1
2021-02-18,Teens,Cherry DR Pepper,4.2,0.166,Prefer sugar-free.,2,2
2019-11-14,Young adults,Cherry DR Pepper,3.65,0.181,Not satisfied with carbonation.,1,1
2022-07-16,Young adults,DR Pepper Classic,2.76,0.173,"Loved the taste, will buy again.",1,1
2018-10-06,Teens,Cherry DR Pepper,3.17,0.137,Okay but not my favorite.,2,2
2020-09-27,Young adults,Cherry DR Pepper,4.27,0.167,Packaging was damaged.,1,1
2022-02-18,Teens,DR Pepper Classic,4.02,0.168,Bought for family gathering.,2,2
2022-03-12,Teens,Cherry DR Pepper,3.04,0.176,"Loved the taste, will buy again.",2,2
2021-05-27,Young adults,DR Pepper Classic,4.2,0.167,Perfect for parties.,1,1
2018-03-24,Seniors,DR Pepper Classic,4.01,0.157,Enjoyed with lunch.,1,1
2020-05-26,Middle-aged,DR Pepper Classic,3.18,0.183,Packaging was damaged.,1,1
2020-05-25,Young adults,DR Pepper Zero Sugar,2.96,0.21,Packaging was damaged.,0,0
2021-07-23,Young adults,DR Pepper Classic,2.4,0.206,Bought for family gathering.,1,1
2018-08-10,Young adults,DR Pepper Classic,3.15,0.224,"Loved the taste, will buy again.",1,1
2022-04-14,Middle-aged,DR Pepper Zero Sugar,2.89,0.176,Packaging was damaged.,0,3
2019-10-10,Teens,Diet DR Pepper,3.35,0.131,Not satisfied with carbonation.,3,2
2024-09-11,Seniors,DR Pepper Zero Sugar,2.94,0.22,Bought for family gathering.,0,3
2021-04-04,Middle-aged,DR Pepper Zero Sugar,3.07,0.24,Prefer sugar-free.,0,3
2023-12-19,Seniors,DR Pepper Classic,3.02,0.14,Prefer sugar-free.,1,1
2022-11-30,Young adults,DR Pepper Zero Sugar,3.16,0.153,Great value for money.,0,0
2021-08-27,Middle-aged,DR Pepper Zero Sugar,3.84,0.208,Okay but not my favorite.,0,3
2024-03-03,Young adults,DR Pepper Zero Sugar,3.22,0.217,Okay but not my favorite.,0,0
2020-10-16,Teens,Cherry DR Pepper,3.72,0.123,Too sweet for me.,2,2
2021-08-16,Middle-aged,Cherry DR Pepper,3.33,0.203,"Loved the taste, will buy again.",1,1
2024-01-26,Young adults,Cherry DR Pepper,3.52,0.213,Too sweet for me.,1,1
2018-06-04,Young adults,DR Pepper Classic,2.84,0.174,Packaging was damaged.,1,1
2021-01-20,Young adults,DR Pepper Classic,2.78,0.178,Not satisfied with carbonation.,1,1
2021-03-25,Young adults,DR Pepper Classic,3.46,0.223,Prefer sugar-free.,1,1
2018-01-05,Middle-aged,Cherry DR Pepper,3.98,0.187,"Loved the taste, will buy again.",1,1
2022-04-24,Middle-aged,DR Pepper Zero Sugar,2.57,0.238,Prefer sugar-free.,0,3
2021-01-12,Middle-aged,DR Pepper Classic,4.1,0.196,Prefer sugar-free.,1,1
2020-05-28,Seniors,DR Pepper Classic,3.22,0.137,Too sweet for me.,1,1
2020-11-18,Young adults,Cherry DR Pepper,3.66,0.197,"Loved the taste, will buy again.",1,1
2021-12-06,Young adults,DR Pepper Classic,3.97,0.162,Perfect for parties.,1,1
2021-11-19,Young adults,DR Pepper Classic,3.34,0.145,Not satisfied with carbonation.,1,1
2024-03-10,Teens,DR Pepper Classic,3.81,0.209,Too sweet for me.,2,2
2024-11-23,Middle-aged,Diet DR Pepper,3.49,0.213,Too sweet for me.,3,1
2018-08-09,Young adults,DR Pepper Classic,3.16,0.17,Enjoyed with lunch.,1,1
2020-02-22,Young adults,DR Pepper Classic,3.18,0.171,Great value for money.,1,1
2021-03-21,Middle-aged,DR Pepper Zero Sugar,3.61,0.246,Too sweet for me.,0,3
2023-09-14,Middle-aged,DR Pepper Classic,4.16,0.248,Okay but not my favorite.,1,1
2023-10-10,Teens,DR Pepper Classic,3.81,0.134,Packaging was damaged.,2,2
2021-07-23,Teens,Cherry DR Pepper,3.27,0.158,Perfect for parties.,2,2
2020-04-05,Middle-aged,Diet DR Pepper,3.63,0.189,Okay but not my favorite.,3,1
2020-08-16,Young adults,DR Pepper Classic,3.36,0.203,Not satisfied with carbonation.,1,1
2022-11-18,Seniors,DR Pepper Classic,2.87,0.159,Okay but not my favorite.,1,1
2019-12-01,Young adults,DR Pepper Classic,3.18,0.122,Packaging was damaged.,1,1
2024-09-17,Young adults,DR Pepper Classic,3.39,0.149,Bought for family gathering.,1,1
2022-06-10,Young adults,DR Pepper Classic,4.04,0.211,Perfect for parties.,1,1
2022-06-12,Teens,DR Pepper Classic,3.1,0.128,Okay but not my favorite.,2,2
2019-03-24,Middle-aged,DR Pepper Classic,3.02,0.224,Perfect for parties.,1,1
2019-10-16,Middle-aged,Diet DR Pepper,2.96,0.211,Bought for family gathering.,3,1
2021-04-02,Seniors,DR Pepper Classic,3.44,0.149,Great value for money.,1,1
2018-05-21,Middle-aged,DR Pepper Zero Sugar,3.34,0.195,Too sweet for me.,0,3
2018-09-14,Teens,DR Pepper Classic,3.79,0.131,"Loved the taste, will buy again.",2,2
2024-12-25,Young adults,Cherry DR Pepper,2.58,0.169,Prefer sugar-free.,1,1
2024-08-14,Young adults,DR Pepper Classic,3.32,0.126,Enjoyed with lunch.,1,1
2021-07-16,Seniors,DR Pepper Classic,3.56,0.167,Enjoyed with lunch.,1,1
2021-04-01,Young adults,Cherry DR Pepper,3.26,0.163,"Loved the taste, will buy again.",1,1
2022-04-03,Young adults,DR Pepper Zero Sugar,2.61,0.182,Not satisfied with carbonation.,0,0
2019-11-05,Teens,DR Pepper Zero Sugar,3.31,0.166,Enjoyed with lunch.,2,3
2018-11-22,Young adults,Cherry DR Pepper,4.04,0.199,Enjoyed with lunch.,1,1
2020-12-17,Young adults,Diet DR Pepper,3.11,0.163,"Loved the taste, will buy again.",3,1
2018-10-10,Middle-aged,DR Pepper Classic,3.7,0.181,Not satisfied with carbonation.,1,1
2020-12-16,Young adults,DR Pepper Classic,3.73,0.175,Packaging was damaged.,1,1
2019-01-15,Young adults,Cherry DR Pepper,3.15,0.213,Not satisfied with carbonation.,1,1
2020-05-31,Young adults,DR Pepper Classic,2.96,0.165,Perfect for parties.,1,1
2022-09-24,Middle-aged,DR Pepper Classic,3.3,0.179,Bought for family gathering.,1,1
2019-08-14,Teens,DR Pepper Classic,3.15,0.117,Great value for money.,2,2
2019-10-25,Young adults,Cherry DR Pepper,3.4,0.195,Too sweet for me.,1,1
2020-04-06,Teens,Cherry DR Pepper,3.65,0.141,Okay but not my favorite.,2,2
2022-03-09,Young adults,Cherry DR Pepper,3.65,0.15,Not satisfied with carbonation.,1,1
2018-10-05,Teens,DR Pepper Classic,2.22,0.126,Okay but not my favorite.,2,2
2021-12-28,Seniors,DR Pepper Classic,3.55,0.19,Enjoyed with lunch.,1,1
2024-09-20,Young adults,DR Pepper Classic,3.37,0.184,Great value for money.,1,1
2018-03-25,Middle-aged,Diet DR Pepper,3.31,0.18,Not satisfied with carbonation.,3,1
2024-10-19,Middle-aged,DR Pepper Classic,3.18,0.217,Prefer sugar-free.,1,1
2022-12-04,Young adults,DR Pepper Zero Sugar,2.68,0.211,Great value for money.,0,0
2024-01-02,Young adults,DR Pepper Zero Sugar,2.8,0.2,Enjoyed with lunch.,0,0
2023-04-11,Middle-aged,DR Pepper Zero Sugar,3.53,0.206,Not satisfied with carbonation.,0,3
2020-01-15,Young adults,DR Pepper Zero Sugar,2.79,0.23,Too sweet for me.,0,0
2018-05-31,Young adults,DR Pepper Classic,4.06,0.22,Prefer sugar-free.,1,1
2019-07-03,Young adults,DR Pepper Classic,3.99,0.182,Not satisfied with carbonation.,1,1
2024-02-27,Young adults,Cherry DR Pepper,3.53,0.21,Too sweet for me.,1,1
2022-01-17,Middle-aged,DR Pepper Classic,3.24,0.22,Okay but not my favorite.,1,1
2019-05-24,Teens,DR Pepper Classic,3.26,0.134,Bought for family gathering.,2,2
2018-12-28,Young adults,DR Pepper Classic,3.43,0.228,Enjoyed with lunch.,1,1
2021-04-30,Young adults,DR Pepper Classic,3.22,0.231,Prefer sugar-free.,1,1
2019-06-14,Middle-aged,DR Pepper Classic,3.87,0.236,Packaging was damaged.,1,1
2018-06-12,Young adults,Cherry DR Pepper,3.38,0.199,Enjoyed with lunch.,1,1
2024-05-15,Seniors,DR Pepper Zero Sugar,3.43,0.198,Perfect for parties.,0,3
2024-07-26,Young adults,DR Pepper Classic,3.03,0.17,Prefer sugar-free.,1,1
2018-07-31,Middle-aged,DR Pepper Classic,2.67,0.233,Prefer sugar-free.,1,1
2021-03-04,Teens,Diet DR Pepper,2.3,0.111,"Loved the taste, will buy again.",3,2
2020-04-23,Young adults,Diet DR Pepper,2.93,0.17,Packaging was damaged.,3,1
2019-05-23,Middle-aged,Cherry DR Pepper,3.3,0.125,Packaging was damaged.,1,1
2024-12-07,Young adults,DR Pepper Classic,3.07,0.192,"Loved the taste, will buy again.",1,1
2020-08-02,Seniors,DR Pepper Zero Sugar,3.49,0.201,Too sweet for me.,0,3
2020-10-14,Middle-aged,DR Pepper Classic,3.13,0.249,Prefer sugar-free.,1,1
2020-01-25,Young adults,DR Pepper Classic,2.52,0.174,Packaging was damaged.,1,1
2022-09-17,Middle-aged,DR Pepper Classic,3.78,0.207,Prefer sugar-free.,1,1
2019-12-09,Young adults,DR Pepper Classic,4.17,0.18,Perfect for parties.,1,1
2023-04-16,Young adults,Diet DR Pepper,3.42,0.234,Bought for family gathering.,3,1
2021-11-10,Teens,DR Pepper Zero Sugar,2.66,0.16,Enjoyed with lunch.,0,3
2019-04-04,Middle-aged,DR Pepper Classic,3.59,0.256,Great value for money.,1,1
2020-04-03,Young adults,Cherry DR Pepper,3.3,0.217,Packaging was damaged.,1,1
2020-11-03,Middle-aged,DR Pepper Classic,3.01,0.223,Prefer sugar-free.,1,1
2019-09-08,Teens,Cherry DR Pepper,3.6,0.133,Not satisfied with carbonation.,2,2
2018-01-04,Middle-aged,DR Pepper Zero Sugar,2.97,0.167,Packaging was damaged.,0,3
2019-10-21,Middle-aged,DR Pepper Classic,3.4,0.203,Great value for money.,1,1
2018-07-09,Young adults,DR Pepper Zero Sugar,3.84,0.183,Bought for family gathering.,0,0
2020-08-25,Middle-aged,DR Pepper Classic,3.52,0.165,Bought for family gathering.,1,1
2023-12-16,Young adults,DR Pepper Classic,3.98,0.212,Not satisfied with carbonation.,1,1
2022-06-01,Young adults,DR Pepper Classic,4.62,0.186,Perfect for parties.,1,1
2024-11-08,Middle-aged,DR Pepper Classic,3.26,0.218,"Loved the taste, will buy again.",1,1
2018-03-19,Seniors,Cherry DR Pepper,3.77,0.221,Prefer sugar-free.,1,1
2019-03-10,Young adults,DR Pepper Classic,3.91,0.157,Packaging was damaged.,1,1
2019-09-18,Young adults,DR Pepper Zero Sugar,3.06,0.118,Okay but not my favorite.,0,0
2018-07-31,Young adults,DR Pepper Classic,3.36,0.162,Prefer sugar-free.,1,1
2024-02-19,Middle-aged,Diet DR Pepper,4.37,0.252,Perfect for parties.,3,1
2022-05-31,Middle-aged,DR Pepper Zero Sugar,3.6,0.2,Not satisfied with carbonation.,0,3
2018-08-15,Teens,DR Pepper Classic,2.45,0.144,Okay but not my favorite.,2,2
2018-12-06,Teens,DR Pepper Zero Sugar,3.68,0.134,Perfect for parties.,2,3
2023-02-11,Middle-aged,DR Pepper Classic,4.3,0.2,Packaging was damaged.,1,1
2019-11-10,Young adults,DR Pepper Classic,4.1,0.163,Perfect for parties.,1,1
2024-09-26,Teens,DR Pepper Zero Sugar,3.38,0.135,Bought for family gathering.,2,3
2018-07-05,Young adults,DR Pepper Classic,4.28,0.211,Bought for family gathering.,1,1
2018-11-19,Middle-aged,DR Pepper Classic,3.94,0.278,Not satisfied with carbonation.,1,1
2020-04-18,Young adults,DR Pepper Zero Sugar,3.29,0.155,Bought for family gathering.,0,0
2019-08-12,Middle-aged,DR Pepper Classic,3.57,0.184,Okay but not my favorite.,1,1
2018-03-16,Seniors,DR Pepper Classic,2.96,0.153,Packaging was damaged.,1,1
2024-07-15,Teens,DR Pepper Classic,2.81,0.198,"Loved the taste, will buy again.",2,2
2024-06-24,Middle-aged,DR Pepper Classic,3.89,0.223,Too sweet for me.,1,1
2024-04-05,Seniors,Diet DR Pepper,3.58,0.162,"Loved the taste, will buy again.",3,1
2020-03-05,Teens,DR Pepper Classic,3.48,0.135,Too sweet for me.,2,2
2024-11-06,Seniors,DR Pepper Classic,3.07,0.217,Great value for money.,1,1
2023-03-12,Young adults,DR Pepper Classic,2.93,0.181,Great value for money.,1,1
2022-07-16,Young adults,Diet DR Pepper,3.02,0.179,"Loved the taste, will buy again.",3,1
2019-12-26,Middle-aged,DR Pepper Classic,3.85,0.135,Great value for money.,1,1
2020-09-04,Young adults,DR Pepper Classic,4.62,0.204,Too sweet for me.,1,1
2020-06-15,Middle-aged,DR Pepper Classic,3.49,0.2,"Loved the taste, will buy again.",1,1
2018-08-30,Young adults,DR Pepper Classic,3.64,0.183,Prefer sugar-free.,1,1
2018-03-17,Middle-aged,DR Pepper Classic,4.06,0.203,Too sweet for me.,1,1
2018-12-14,Teens,Cherry DR Pepper,3.67,0.178,"Loved the taste, will buy again.",2,2
2022-07-16,Young adults,DR Pepper Zero Sugar,3.18,0.113,Too sweet for me.,0,0
2023-12-30,Middle-aged,Cherry DR Pepper,4.11,0.164,Enjoyed with lunch.,1,1
2020-06-28,Young adults,DR Pepper Classic,4.05,0.239,Prefer sugar-free.,1,1
2022-10-20,Middle-aged,DR Pepper Classic,3.53,0.163,Prefer sugar-free.,1,1
2023-02-15,Seniors,Diet DR Pepper,2.96,0.147,Great value for money.,3,1
2022-03-12,Teens,DR Pepper Zero Sugar,3.1,0.188,Prefer sugar-free.,0,3
2023-02-23,Middle-aged,DR Pepper Classic,2.65,0.202,Not satisfied with carbonation.,1,1
2020-02-13,Teens,DR Pepper Classic,3.65,0.152,Prefer sugar-free.,2,2
2018-04-23,Seniors,DR Pepper Classic,3.93,0.218,Prefer sugar-free.,1,1
2024-12-15,Seniors,DR Pepper Zero Sugar,3.85,0.153,Packaging was damaged.,0,3
2018-12-16,Young adults,DR Pepper Classic,3.96,0.164,Bought for family gathering.,1,1
2020-02-04,Young adults,Cherry DR Pepper,2.42,0.203,Enjoyed with lunch.,1,1
2020-03-01,Middle-aged,DR Pepper Classic,4.2,0.205,Too sweet for me.,1,1
2022-10-19,Seniors,DR Pepper Classic,4.23,0.201,Enjoyed with lunch.,1,1
2024-03-14,Young adults,DR Pepper Classic,3.04,0.161,Perfect for parties.,1,1
2022-03-04,Young adults,Cherry DR Pepper,3.5,0.186,Okay but not my favorite.,1,1
2019-10-04,Young adults,Diet DR Pepper,3.92,0.178,Great value for money.,3,1
2019-12-15,Middle-aged,DR Pepper Classic,3.53,0.188,"Loved the taste, will buy again.",1,1
2022-09-13,Teens,DR Pepper Classic,3.21,0.112,Too sweet for me.,2,2
2019-02-15,Middle-aged,Diet DR Pepper,2.82,0.187,"Loved the taste, will buy again.",3,1
2018-04-18,Young adults,DR Pepper Classic,4.82,0.164,Packaging was damaged.,1,1
2023-04-12,Middle-aged,DR Pepper Classic,3.89,0.238,Packaging was damaged.,1,1
2023-11-23,Young adults,Cherry DR Pepper,3.56,0.197,Bought for family gathering.,1,1
2018-10-16,Seniors,Diet DR Pepper,3.91,0.183,Too sweet for me.,3,1
2021-12-21,Teens,DR Pepper Classic,3.45,0.145,Not satisfied with carbonation.,2,2
2023-05-04,Young adults,DR Pepper Classic,4.11,0.153,Packaging was damaged.,1,1
2024-05-26,Young adults,Cherry DR Pepper,3.99,0.187,Enjoyed with lunch.,1,1
2021-09-19,Young adults,DR Pepper Classic,3.33,0.223,Too sweet for me.,1,1
2023-03-07,Middle-aged,DR Pepper Classic,3.75,0.174,Not satisfied with carbonation.,1,1
2023-08-30,Middle-aged,DR Pepper Classic,3.77,0.214,Too sweet for me.,1,1
2024-06-23,Middle-aged,Cherry DR Pepper,4.1,0.186,"Loved the taste, will buy again.",1,1
2023-08-12,Seniors,DR Pepper Classic,4.31,0.17,"Loved the taste, will buy again.",1,1
2024-03-13,Young adults,DR Pepper Classic,4.61,0.175,Enjoyed with lunch.,1,1
2022-06-12,Seniors,DR Pepper Classic,3.71,0.183,Prefer sugar-free.,1,1
2018-09-10,Teens,Cherry DR Pepper,2.75,0.145,Packaging was damaged.,2,2
2024-03-20,Middle-aged,DR Pepper Zero Sugar,3.44,0.185,Bought for family gathering.,0,3
2019-09-22,Teens,Cherry DR Pepper,3.57,0.103,Packaging was damaged.,2,2
2023-10-17,Young adults,DR Pepper Zero Sugar,2.15,0.187,Enjoyed with lunch.,0,0
2024-03-23,Young adults,DR Pepper Zero Sugar,3.35,0.198,Not satisfied with carbonation.,0,0
2024-07-14,Middle-aged,DR Pepper Classic,3.72,0.202,Perfect for parties.,1,1
2022-08-10,Middle-aged,Cherry DR Pepper,3.3,0.198,"Loved the taste, will buy again.",1,1
2019-01-03,Young adults,DR Pepper Zero Sugar,2.41,0.225,Prefer sugar-free.,0,0
2022-02-24,Middle-aged,Cherry DR Pepper,4.4,0.249,Packaging was damaged.,1,1
2022-04-20,Middle-aged,Cherry DR Pepper,3.95,0.232,Prefer sugar-free.,1,1
2023-07-24,Teens,DR Pepper Classic,3.1,0.16,Too sweet for me.,2,2
2018-12-25,Middle-aged,DR Pepper Classic,3.83,0.203,Bought for family gathering.,1,1
2022-07-16,Young adults,DR Pepper Zero Sugar,2.79,0.148,Great value for money.,0,0
2019-02-17,Middle-aged,DR Pepper Classic,3.77,0.143,Okay but not my favorite.,1,1
2024-09-12,Teens,DR Pepper Classic,3.66,0.191,Enjoyed with lunch.,2,2
2019-06-28,Teens,Cherry DR Pepper,2.42,0.153,Too sweet for me.,2,2
2023-01-20,Middle-aged,Cherry DR Pepper,3.75,0.302,Prefer sugar-free.,1,1
2019-06-12,Young adults,Cherry DR Pepper,3.62,0.162,Perfect for parties.,1,1
2024-04-15,Young adults,DR Pepper Zero Sugar,2.63,0.193,Enjoyed with lunch.,0,0
2024-02-10,Middle-aged,DR Pepper Classic,2.87,0.231,Not satisfied with carbonation.,1,1
2018-02-22,Middle-aged,DR Pepper Classic,3.39,0.18,Great value for money.,1,1
2023-10-31,Middle-aged,DR Pepper Zero Sugar,2.82,0.192,Packaging was damaged.,0,3
2022-04-19,Middle-aged,Cherry DR Pepper,4.03,0.194,"Loved the taste, will buy again.",1,1
2021-01-13,Young adults,DR Pepper Classic,3.43,0.168,Prefer sugar-free.,1,1
2021-11-09,Teens,Cherry DR Pepper,3.74,0.162,Not satisfied with carbonation.,2,2
2019-12-20,Middle-aged,DR Pepper Classic,3.66,0.202,Perfect for parties.,1,1
2019-07-25,Middle-aged,DR Pepper Classic,3.27,0.139,Okay but not my favorite.,1,1
2020-11-14,Teens,Cherry DR Pepper,3.2,0.153,Too sweet for me.,2,2
2022-04-16,Middle-aged,DR Pepper Zero Sugar,4.11,0.211,Enjoyed with lunch.,0,3
2020-05-03,Teens,DR Pepper Classic,3.46,0.149,"Loved the taste, will buy again.",2,2
2018-07-13,Young adults,Cherry DR Pepper,3.6,0.229,Okay but not my favorite.,1,1
2022-10-17,Young adults,Cherry DR Pepper,4.41,0.19,Packaging was damaged.,1,1
2023-05-15,Middle-aged,Cherry DR Pepper,4.64,0.201,Too sweet for me.,1,1
2020-04-09,Teens,DR Pepper Classic,4.22,0.177,Okay but not my favorite.,2,2
2019-11-24,Middle-aged,DR Pepper Classic,3.3,0.268,Not satisfied with carbonation.,1,1
2023-02-23,Seniors,Cherry DR Pepper,3.87,0.166,Prefer sugar-free.,1,1
2021-11-01,Seniors,DR Pepper Zero Sugar,3.29,0.202,Packaging was damaged.,0,3
2024-12-07,Teens,Diet DR Pepper,4.32,0.205,Great value for money.,3,2
2022-04-24,Seniors,DR Pepper Classic,3.71,0.163,Prefer sugar-free.,1,1
2023-11-23,Young adults,Diet DR Pepper,3.43,0.145,Perfect for parties.,3,1
2024-12-16,Middle-aged,DR Pepper Classic,2.99,0.213,Prefer sugar-free.,1,1
2021-07-22,Seniors,DR Pepper Classic,2.87,0.21,Perfect for parties.,1,1
2022-01-12,Middle-aged,DR Pepper Classic,4.18,0.191,Bought for family gathering.,1,1
